timestamp,kwh,building,month,hour
2023-01-01 21:00:00,50.52354541862818,BuildingB,Jan,21
2023-01-01 22:00:00,86.63870892727545,BuildingB,Jan,22
2023-01-01 23:00:00,73.61671150187244,BuildingB,Jan,23
2023-01-02 00:00:00,42.09222209681566,BuildingB,Jan,0
2023-01-02 01:00:00,88.4299351983134,BuildingB,Jan,1
2023-01-02 02:00:00,63.228938451429016,BuildingB,Jan,2
2023-01-02 03:00:00,96.26969869244722,BuildingB,Jan,3
2023-01-02 04:00:00,92.36274151771102,BuildingB,Jan,4
2023-01-02 05:00:00,13.7974198711176,BuildingB,Jan,5
2023-01-02 06:00:00,23.569292398848766,BuildingB,Jan,6
2023-01-02 07:00:00,64.71707854674732,BuildingB,Jan,7
2023-01-02 08:00:00,15.516741816425371,BuildingB,Jan,8
2023-01-02 09:00:00,30.476123603195727,BuildingB,Jan,9
2023-01-02 10:00:00,37.41954125554106,BuildingB,Jan,10
2023-01-02 11:00:00,80.19343998104353,BuildingB,Jan,11
2023-01-02 12:00:00,42.44957124979074,BuildingB,Jan,12
2023-01-02 13:00:00,89.71979348430925,BuildingB,Jan,13
2023-01-02 14:00:00,22.00472140032344,BuildingB,Jan,14
2023-01-02 15:00:00,58.433343192262015,BuildingB,Jan,15
2023-01-02 16:00:00,72.45694063769827,BuildingB,Jan,16
2023-01-02 17:00:00,23.484343326401945,BuildingB,Jan,17
2023-01-02 18:00:00,81.13635255941865,BuildingB,Jan,18
2023-01-02 19:00:00,92.89761214840291,BuildingB,Jan,19
2023-01-02 20:00:00,96.24304296153832,BuildingB,Jan,20
2023-01-02 21:00:00,28.53140809673594,BuildingB,Jan,21
2023-01-02 22:00:00,74.47558220086125,BuildingB,Jan,22
2023-01-02 23:00:00,20.714018851679786,BuildingB,Jan,23
2023-01-03 00:00:00,26.84409896309111,BuildingB,Jan,0
2023-01-03 01:00:00,43.358795107372295,BuildingB,Jan,1
2023-01-03 02:00:00,17.309913479641352,BuildingB,Jan,2
2023-01-03 03:00:00,17.72987805403237,BuildingB,Jan,3
2023-01-03 04:00:00,61.45692712244114,BuildingB,Jan,4
2023-01-03 05:00:00,48.59438551160075,BuildingB,Jan,5
2023-01-03 06:00:00,25.56050880289913,BuildingB,Jan,6
2023-01-03 07:00:00,99.6037433003157,BuildingB,Jan,7
2023-01-03 08:00:00,24.74149150069312,BuildingB,Jan,8
2023-01-03 09:00:00,48.55628170541497,BuildingB,Jan,9
2023-01-03 10:00:00,46.09162663241873,BuildingB,Jan,10
2023-01-03 11:00:00,10.374270404502004,BuildingB,Jan,11
2023-01-03 12:00:00,71.66115925391297,BuildingB,Jan,12
2023-01-03 13:00:00,28.190860294060283,BuildingB,Jan,13
2023-01-03 14:00:00,17.144142524224293,BuildingB,Jan,14
2023-01-03 15:00:00,10.560358999058572,BuildingB,Jan,15
2023-01-03 16:00:00,44.88848748340049,BuildingB,Jan,16
2023-01-03 17:00:00,57.79441900928072,BuildingB,Jan,17
2023-01-03 18:00:00,17.38202877901704,BuildingB,Jan,18
2023-01-03 19:00:00,53.93456906190924,BuildingB,Jan,19
2023-01-03 20:00:00,70.9585133709945,BuildingB,Jan,20
2023-01-03 21:00:00,73.35174094489003,BuildingB,Jan,21
2023-01-03 22:00:00,97.8979160621726,BuildingB,Jan,22
2023-01-03 23:00:00,43.62957794952322,BuildingB,Jan,23
2023-01-04 00:00:00,36.96838865513752,BuildingB,Jan,0
2023-01-04 01:00:00,58.2778915396609,BuildingB,Jan,1
2023-01-04 02:00:00,75.66564535352849,BuildingB,Jan,2
2023-01-04 03:00:00,70.98022480187022,BuildingB,Jan,3
2023-01-04 04:00:00,67.13061396502101,BuildingB,Jan,4
2023-01-04 05:00:00,74.54909315235574,BuildingB,Jan,5
2023-01-04 06:00:00,35.898683879159805,BuildingB,Jan,6
2023-01-04 07:00:00,97.91599622754278,BuildingB,Jan,7
2023-01-04 08:00:00,71.21721865613725,BuildingB,Jan,8
2023-01-04 09:00:00,10.671286439562838,BuildingB,Jan,9
2023-01-04 10:00:00,51.71007971975051,BuildingB,Jan,10
2023-01-04 11:00:00,41.627920742152064,BuildingB,Jan,11
2023-01-04 12:00:00,63.92473216834328,BuildingB,Jan,12
2023-01-04 13:00:00,32.849102871378555,BuildingB,Jan,13
2023-01-04 14:00:00,80.94854854379341,BuildingB,Jan,14
2023-01-04 15:00:00,67.26201080079636,BuildingB,Jan,15
2023-01-04 16:00:00,52.799586702456914,BuildingB,Jan,16
2023-01-04 17:00:00,79.77057382213248,BuildingB,Jan,17
2023-01-04 18:00:00,80.93419287475369,BuildingB,Jan,18
2023-01-04 19:00:00,37.0978196470201,BuildingB,Jan,19
2023-01-04 20:00:00,10.758829380618502,BuildingB,Jan,20
2023-01-04 21:00:00,44.30207822093147,BuildingB,Jan,21
2023-01-04 22:00:00,19.87066457005362,BuildingB,Jan,22
2023-01-04 23:00:00,40.60163832986253,BuildingB,Jan,23
2023-01-05 00:00:00,78.52988763465888,BuildingB,Jan,0
2023-01-05 01:00:00,69.00576400049297,BuildingB,Jan,1
2023-01-05 02:00:00,25.12805169193697,BuildingB,Jan,2
2023-01-05 03:00:00,86.94243256019101,BuildingB,Jan,3
2023-01-05 04:00:00,36.2568272809774,BuildingB,Jan,4
2023-01-05 05:00:00,62.04421038385581,BuildingB,Jan,5
2023-01-05 06:00:00,95.42116089390974,BuildingB,Jan,6
2023-01-05 07:00:00,33.574142249501975,BuildingB,Jan,7
2023-01-05 08:00:00,72.34304260203785,BuildingB,Jan,8
2023-01-05 09:00:00,33.216437072018,BuildingB,Jan,9
2023-01-05 10:00:00,15.158498814212392,BuildingB,Jan,10
2023-01-05 11:00:00,85.83021935964106,BuildingB,Jan,11
2023-01-05 12:00:00,41.12618402040444,BuildingB,Jan,12
2023-01-05 13:00:00,57.16756893881723,BuildingB,Jan,13
2023-01-05 14:00:00,78.704873142513,BuildingB,Jan,14
2023-01-05 15:00:00,50.12417220879043,BuildingB,Jan,15
2023-01-05 16:00:00,27.212497095910173,BuildingB,Jan,16
2023-01-05 17:00:00,46.81283223244752,BuildingB,Jan,17
2023-01-05 18:00:00,11.607296569306849,BuildingB,Jan,18
2023-01-05 19:00:00,26.377214751262574,BuildingB,Jan,19
2023-01-05 20:00:00,93.9585950305222,BuildingB,Jan,20
2023-01-05 21:00:00,67.16002379043047,BuildingB,Jan,21
2023-01-05 22:00:00,37.61203013526976,BuildingB,Jan,22
2023-01-05 23:00:00,17.30636927082776,BuildingB,Jan,23
2023-01-06 00:00:00,94.80481988010328,BuildingB,Jan,0
2023-01-06 01:00:00,22.74829072526894,BuildingB,Jan,1
2023-01-06 02:00:00,21.846776504453924,BuildingB,Jan,2
2023-01-06 03:00:00,34.80612532925194,BuildingB,Jan,3
2023-01-06 04:00:00,37.708005819956725,BuildingB,Jan,4
2023-01-06 05:00:00,47.57958256165338,BuildingB,Jan,5
2023-01-06 06:00:00,81.43257741886777,BuildingB,Jan,6
2023-01-06 07:00:00,28.22579763922456,BuildingB,Jan,7
2023-01-06 08:00:00,97.60812925944256,BuildingB,Jan,8
2023-01-06 09:00:00,40.82516088091272,BuildingB,Jan,9
2023-01-06 10:00:00,33.31804541253914,BuildingB,Jan,10
2023-01-06 11:00:00,18.797838076379065,BuildingB,Jan,11
2023-01-06 12:00:00,69.83951749348194,BuildingB,Jan,12
2023-01-06 13:00:00,43.53504598593525,BuildingB,Jan,13
2023-01-06 14:00:00,83.62992671976325,BuildingB,Jan,14
2023-01-06 15:00:00,96.88662236663208,BuildingB,Jan,15
2023-01-06 16:00:00,68.38685381284009,BuildingB,Jan,16
2023-01-06 17:00:00,51.65560701524146,BuildingB,Jan,17
2023-01-06 18:00:00,97.97474303976372,BuildingB,Jan,18
2023-01-06 19:00:00,61.031935047702255,BuildingB,Jan,19
2023-01-06 20:00:00,69.70934170898252,BuildingB,Jan,20
2023-01-06 21:00:00,54.51952029891672,BuildingB,Jan,21
2023-01-06 22:00:00,62.461828603055096,BuildingB,Jan,22
2023-01-06 23:00:00,47.19939472962072,BuildingB,Jan,23
2023-01-07 00:00:00,16.90908625209071,BuildingB,Jan,0
2023-01-07 01:00:00,56.95130545545757,BuildingB,Jan,1
2023-01-07 02:00:00,95.18792996404903,BuildingB,Jan,2
2023-01-07 03:00:00,48.45469366066152,BuildingB,Jan,3
2023-01-07 04:00:00,20.73877201853601,BuildingB,Jan,4
2023-01-07 05:00:00,45.85555526413388,BuildingB,Jan,5
2023-01-07 06:00:00,34.29072450326353,BuildingB,Jan,6
2023-01-07 07:00:00,39.25137640997349,BuildingB,Jan,7
2023-01-07 08:00:00,69.06536333121744,BuildingB,Jan,8
2023-01-07 09:00:00,31.52368060580122,BuildingB,Jan,9
2023-01-07 10:00:00,29.52773969174624,BuildingB,Jan,10
2023-01-07 11:00:00,96.85289417361716,BuildingB,Jan,11
2023-01-07 12:00:00,72.56875008155188,BuildingB,Jan,12
2023-01-07 13:00:00,13.401961740323888,BuildingB,Jan,13
2023-01-07 14:00:00,37.097114497655845,BuildingB,Jan,14
2023-01-07 15:00:00,71.38179000248836,BuildingB,Jan,15
2023-01-07 16:00:00,21.116023365568083,BuildingB,Jan,16
2023-01-07 17:00:00,84.27498922737652,BuildingB,Jan,17
2023-01-07 18:00:00,58.11964961387995,BuildingB,Jan,18
2023-01-07 19:00:00,29.898185973945544,BuildingB,Jan,19
2023-01-07 20:00:00,47.33198334337275,BuildingB,Jan,20
2023-01-07 21:00:00,59.4916121794992,BuildingB,Jan,21
2023-01-07 22:00:00,66.14483663250459,BuildingB,Jan,22
2023-01-07 23:00:00,10.882944352507137,BuildingB,Jan,23
2023-01-08 00:00:00,85.44352668052343,BuildingB,Jan,0
2023-01-08 01:00:00,45.32777515404972,BuildingB,Jan,1
2023-01-08 02:00:00,60.02362462560692,BuildingB,Jan,2
2023-01-08 03:00:00,71.01022975619983,BuildingB,Jan,3
2023-01-08 04:00:00,33.343314391501536,BuildingB,Jan,4
2023-01-08 05:00:00,78.4085079787452,BuildingB,Jan,5
2023-01-08 06:00:00,91.67966448953352,BuildingB,Jan,6
2023-01-08 07:00:00,87.33624384537735,BuildingB,Jan,7
2023-01-08 08:00:00,92.66244616470397,BuildingB,Jan,8
2023-01-08 09:00:00,74.78406574753066,BuildingB,Jan,9
2023-01-08 10:00:00,86.87773269964691,BuildingB,Jan,10
2023-01-08 11:00:00,78.82695234829576,BuildingB,Jan,11
2023-01-08 12:00:00,20.12017522539883,BuildingB,Jan,12
2023-01-08 13:00:00,57.209005136180245,BuildingB,Jan,13
2023-01-08 14:00:00,33.22323594321311,BuildingB,Jan,14
2023-01-08 15:00:00,98.78320784559112,BuildingB,Jan,15
2023-01-08 16:00:00,81.69564342843472,BuildingB,Jan,16
2023-01-08 17:00:00,95.19553009227108,BuildingB,Jan,17
2023-01-08 18:00:00,41.6515003580397,BuildingB,Jan,18
2023-01-08 19:00:00,28.908584374413028,BuildingB,Jan,19
2023-01-08 20:00:00,87.3552930739773,BuildingB,Jan,20
2023-01-08 21:00:00,65.90613718065882,BuildingB,Jan,21
2023-01-08 22:00:00,42.185912671812005,BuildingB,Jan,22
2023-01-08 23:00:00,97.7389701618963,BuildingB,Jan,23
2023-01-09 00:00:00,92.88228181156724,BuildingB,Jan,0
2023-01-09 01:00:00,98.65427354108029,BuildingB,Jan,1
2023-01-09 02:00:00,88.43080446084677,BuildingB,Jan,2
2023-01-09 03:00:00,48.859638899130736,BuildingB,Jan,3
2023-01-09 04:00:00,86.62866911946142,BuildingB,Jan,4
2023-01-09 05:00:00,68.90636574645951,BuildingB,Jan,5
2023-01-09 06:00:00,78.55332061978099,BuildingB,Jan,6
2023-01-09 07:00:00,17.86436793910823,BuildingB,Jan,7
2023-01-09 08:00:00,98.49937156981332,BuildingB,Jan,8
2023-01-09 09:00:00,18.514527440812905,BuildingB,Jan,9
2023-01-09 10:00:00,69.76743199806478,BuildingB,Jan,10
2023-01-09 11:00:00,97.82743275080902,BuildingB,Jan,11
2023-01-09 12:00:00,42.23112924180137,BuildingB,Jan,12
2023-01-09 13:00:00,16.08532704876015,BuildingB,Jan,13
2023-01-09 14:00:00,69.43925740660761,BuildingB,Jan,14
2023-01-09 15:00:00,38.19219503975644,BuildingB,Jan,15
2023-01-09 16:00:00,66.58922031119997,BuildingB,Jan,16
2023-01-09 17:00:00,76.38888813745612,BuildingB,Jan,17
2023-01-09 18:00:00,63.546868261056765,BuildingB,Jan,18
2023-01-09 19:00:00,31.760799174759303,BuildingB,Jan,19
2023-01-09 20:00:00,45.25602644262655,BuildingB,Jan,20
2023-01-09 21:00:00,48.87669199541904,BuildingB,Jan,21
2023-01-09 22:00:00,14.854874710499317,BuildingB,Jan,22
2023-01-09 23:00:00,33.34915385410417,BuildingB,Jan,23
2023-01-10 00:00:00,52.99030123525679,BuildingB,Jan,0
2023-01-10 01:00:00,20.43099980079574,BuildingB,Jan,1
2023-01-10 02:00:00,49.74104794285495,BuildingB,Jan,2
2023-01-10 03:00:00,57.18980854351955,BuildingB,Jan,3
2023-01-10 04:00:00,60.80794095645549,BuildingB,Jan,4
2023-01-10 05:00:00,72.09488737031427,BuildingB,Jan,5
2023-01-10 06:00:00,35.66527079405569,BuildingB,Jan,6
2023-01-10 07:00:00,64.42724365682437,BuildingB,Jan,7
2023-01-10 08:00:00,19.348825789317623,BuildingB,Jan,8
2023-01-10 09:00:00,44.15622895835679,BuildingB,Jan,9
2023-01-10 10:00:00,73.49587925801535,BuildingB,Jan,10
2023-01-10 11:00:00,23.875856996728764,BuildingB,Jan,11
2023-01-10 12:00:00,26.487141129744327,BuildingB,Jan,12
2023-01-10 13:00:00,14.126559125596035,BuildingB,Jan,13
2023-01-10 14:00:00,30.812271247297435,BuildingB,Jan,14
2023-01-10 15:00:00,41.13313510350773,BuildingB,Jan,15
2023-01-10 16:00:00,45.91837940535374,BuildingB,Jan,16
2023-01-10 17:00:00,31.662543473293063,BuildingB,Jan,17
2023-01-10 18:00:00,72.98201193669638,BuildingB,Jan,18
2023-01-10 19:00:00,86.2863787629924,BuildingB,Jan,19
2023-01-10 20:00:00,98.90531210418374,BuildingB,Jan,20
2023-01-10 21:00:00,14.689490442489454,BuildingB,Jan,21
2023-01-10 22:00:00,95.429668051962,BuildingB,Jan,22
2023-01-10 23:00:00,68.79358639255408,BuildingB,Jan,23
2023-01-11 00:00:00,76.28157645599467,BuildingB,Jan,0
2023-01-11 01:00:00,15.150242176567865,BuildingB,Jan,1
2023-01-11 02:00:00,65.98486698732594,BuildingB,Jan,2
2023-01-11 03:00:00,38.54497140951803,BuildingB,Jan,3
2023-01-11 04:00:00,93.75738169962894,BuildingB,Jan,4
2023-01-11 05:00:00,16.315084470849328,BuildingB,Jan,5
2023-01-11 06:00:00,90.44882475779772,BuildingB,Jan,6
2023-01-11 07:00:00,36.09805553341472,BuildingB,Jan,7
2023-01-11 08:00:00,81.72291317623207,BuildingB,Jan,8
2023-01-11 09:00:00,34.438248860173616,BuildingB,Jan,9
2023-01-11 10:00:00,30.776044558784218,BuildingB,Jan,10
2023-01-11 11:00:00,94.2761043387509,BuildingB,Jan,11
2023-01-11 12:00:00,69.55917515356083,BuildingB,Jan,12
2023-01-11 13:00:00,68.5929189637981,BuildingB,Jan,13
2023-01-11 14:00:00,40.79227988396355,BuildingB,Jan,14
2023-01-11 15:00:00,11.580672540841569,BuildingB,Jan,15
2023-01-11 16:00:00,16.504849407741986,BuildingB,Jan,16
2023-01-11 17:00:00,62.79012042458291,BuildingB,Jan,17
2023-01-11 18:00:00,36.66943707355642,BuildingB,Jan,18
2023-01-11 19:00:00,52.51097613315591,BuildingB,Jan,19
2023-01-11 20:00:00,83.12152172419519,BuildingB,Jan,20
2023-01-11 21:00:00,19.935239180202693,BuildingB,Jan,21
2023-01-11 22:00:00,59.47879949204994,BuildingB,Jan,22
2023-01-11 23:00:00,41.05323565690192,BuildingB,Jan,23
2023-01-12 00:00:00,99.01020332376042,BuildingB,Jan,0
2023-01-12 01:00:00,57.5191768593358,BuildingB,Jan,1
2023-01-12 02:00:00,63.546481418935855,BuildingB,Jan,2
2023-01-12 03:00:00,62.96871057928835,BuildingB,Jan,3
2023-01-12 04:00:00,93.03319209442284,BuildingB,Jan,4
2023-01-12 05:00:00,76.96133117517049,BuildingB,Jan,5
2023-01-12 06:00:00,57.35601657800475,BuildingB,Jan,6
2023-01-12 07:00:00,93.6211343223342,BuildingB,Jan,7
2023-01-12 08:00:00,81.07785522808912,BuildingB,Jan,8
2023-01-12 09:00:00,84.71337163573037,BuildingB,Jan,9
2023-01-12 10:00:00,55.30930295581708,BuildingB,Jan,10
2023-01-12 11:00:00,49.65127774543102,BuildingB,Jan,11
2023-01-12 12:00:00,95.00532127979808,BuildingB,Jan,12
2023-01-12 13:00:00,71.6616188114438,BuildingB,Jan,13
2023-01-12 14:00:00,94.5570722496439,BuildingB,Jan,14
2023-01-12 15:00:00,53.656752489963935,BuildingB,Jan,15
2023-01-12 16:00:00,88.522900537582,BuildingB,Jan,16
2023-01-12 17:00:00,20.84103069866464,BuildingB,Jan,17
2023-01-12 18:00:00,19.307760865652003,BuildingB,Jan,18
2023-01-12 19:00:00,30.49620639105003,BuildingB,Jan,19
2023-01-12 20:00:00,10.28205061297687,BuildingB,Jan,20
2023-01-12 21:00:00,71.15071063786459,BuildingB,Jan,21
2023-01-12 22:00:00,37.65528230896186,BuildingB,Jan,22
2023-01-12 23:00:00,99.17090630943083,BuildingB,Jan,23
2023-01-13 00:00:00,28.24717254833212,BuildingB,Jan,0
2023-01-13 01:00:00,13.5329255402368,BuildingB,Jan,1
2023-01-13 02:00:00,37.54634847403528,BuildingB,Jan,2
2023-01-13 03:00:00,80.42348900493434,BuildingB,Jan,3
2023-01-13 04:00:00,40.28212464788517,BuildingB,Jan,4
2023-01-13 05:00:00,77.33938661950913,BuildingB,Jan,5
2023-01-13 06:00:00,52.59795086796781,BuildingB,Jan,6
2023-01-13 07:00:00,36.86381003627452,BuildingB,Jan,7
2023-01-13 08:00:00,82.00412415303181,BuildingB,Jan,8
2023-01-13 09:00:00,31.74598568961278,BuildingB,Jan,9
2023-01-13 10:00:00,55.12330317589141,BuildingB,Jan,10
2023-01-13 11:00:00,31.84824838754217,BuildingB,Jan,11
2023-01-13 12:00:00,12.800027525903944,BuildingB,Jan,12
2023-01-13 13:00:00,93.055600647782,BuildingB,Jan,13
2023-01-13 14:00:00,78.61164033672523,BuildingB,Jan,14
2023-01-13 15:00:00,65.78354586610806,BuildingB,Jan,15
2023-01-13 16:00:00,13.93871569237808,BuildingB,Jan,16
2023-01-13 17:00:00,63.17403053478151,BuildingB,Jan,17
2023-01-13 18:00:00,90.34240173227512,BuildingB,Jan,18
2023-01-13 19:00:00,31.934766969995604,BuildingB,Jan,19
2023-01-13 20:00:00,78.4573798785666,BuildingB,Jan,20
2023-01-13 21:00:00,94.41848443815807,BuildingB,Jan,21
2023-01-13 22:00:00,88.90051358369941,BuildingB,Jan,22
2023-01-13 23:00:00,26.33088305498674,BuildingB,Jan,23
2023-01-14 00:00:00,88.48150366770818,BuildingB,Jan,0
2023-01-14 01:00:00,44.77146433750282,BuildingB,Jan,1
2023-01-14 02:00:00,34.9272657466574,BuildingB,Jan,2
2023-01-14 03:00:00,75.65419727698615,BuildingB,Jan,3
2023-01-14 04:00:00,86.6036819817602,BuildingB,Jan,4
2023-01-14 05:00:00,14.369550738685042,BuildingB,Jan,5
2023-01-14 06:00:00,18.06232279523295,BuildingB,Jan,6
2023-01-14 07:00:00,48.26021906943178,BuildingB,Jan,7
2023-01-14 08:00:00,43.18775622144405,BuildingB,Jan,8
2023-01-14 09:00:00,84.33714349046078,BuildingB,Jan,9
2023-01-14 10:00:00,71.32979484932437,BuildingB,Jan,10
2023-01-14 11:00:00,84.97711420531245,BuildingB,Jan,11
2023-01-14 12:00:00,94.51656922368755,BuildingB,Jan,12
2023-01-14 13:00:00,51.793200009841335,BuildingB,Jan,13
2023-01-14 14:00:00,74.33116592208303,BuildingB,Jan,14
2023-01-14 15:00:00,40.29776758999934,BuildingB,Jan,15
2023-01-14 16:00:00,96.2713662333988,BuildingB,Jan,16
2023-01-14 17:00:00,48.09313297458967,BuildingB,Jan,17
2023-01-14 18:00:00,30.514657526162587,BuildingB,Jan,18
2023-01-14 19:00:00,16.18583963181125,BuildingB,Jan,19
2023-01-14 20:00:00,81.41269441932575,BuildingB,Jan,20
2023-01-14 21:00:00,65.80019492126857,BuildingB,Jan,21
2023-01-14 22:00:00,88.722572128472,BuildingB,Jan,22
2023-01-14 23:00:00,69.2554215917828,BuildingB,Jan,23
2023-01-15 00:00:00,22.3510923529211,BuildingB,Jan,0
2023-01-15 01:00:00,68.996535374431,BuildingB,Jan,1
2023-01-15 02:00:00,30.804108165791764,BuildingB,Jan,2
2023-01-15 03:00:00,93.0625386331884,BuildingB,Jan,3
2023-01-15 04:00:00,54.01927414613017,BuildingB,Jan,4
2023-01-15 05:00:00,44.709104156741176,BuildingB,Jan,5
2023-01-15 06:00:00,59.10679582305593,BuildingB,Jan,6
2023-01-15 07:00:00,12.513970016391848,BuildingB,Jan,7
2023-01-15 08:00:00,70.44556095927759,BuildingB,Jan,8
2023-01-15 09:00:00,12.184020841223726,BuildingB,Jan,9
2023-01-15 10:00:00,28.304790934578502,BuildingB,Jan,10
2023-01-15 11:00:00,69.272618207293,BuildingB,Jan,11
2023-01-15 12:00:00,19.97913399460656,BuildingB,Jan,12
2023-01-15 13:00:00,68.33217182907086,BuildingB,Jan,13
2023-01-15 14:00:00,57.11535727109015,BuildingB,Jan,14
2023-01-15 15:00:00,30.15089020240988,BuildingB,Jan,15
2023-01-15 16:00:00,65.78259192404794,BuildingB,Jan,16
2023-01-15 17:00:00,64.5903713836365,BuildingB,Jan,17
2023-01-15 18:00:00,26.53411090750876,BuildingB,Jan,18
2023-01-15 19:00:00,25.100727579630657,BuildingB,Jan,19
2023-01-15 20:00:00,40.12341402347983,BuildingB,Jan,20
2023-01-15 21:00:00,78.22217818695309,BuildingB,Jan,21
2023-01-15 22:00:00,68.17604605561303,BuildingB,Jan,22
2023-01-15 23:00:00,52.79878595686806,BuildingB,Jan,23
2023-01-16 00:00:00,71.55948156688325,BuildingB,Jan,0
2023-01-16 01:00:00,94.26079505785448,BuildingB,Jan,1
2023-01-16 02:00:00,57.54429789617927,BuildingB,Jan,2
2023-01-16 03:00:00,14.759225105141578,BuildingB,Jan,3
2023-01-16 04:00:00,89.5997719092916,BuildingB,Jan,4
2023-01-16 05:00:00,61.21881259434191,BuildingB,Jan,5
2023-01-16 06:00:00,49.52918133359814,BuildingB,Jan,6
2023-01-16 07:00:00,65.92984758507885,BuildingB,Jan,7
2023-01-16 08:00:00,15.1572517797519,BuildingB,Jan,8
2023-01-16 09:00:00,63.69851595469638,BuildingB,Jan,9
2023-01-16 10:00:00,62.43836273584628,BuildingB,Jan,10
2023-01-16 11:00:00,49.214874324711616,BuildingB,Jan,11
2023-01-16 12:00:00,74.56395741309166,BuildingB,Jan,12
2023-01-16 13:00:00,37.10334898525964,BuildingB,Jan,13
2023-01-16 14:00:00,88.20475192691494,BuildingB,Jan,14
2023-01-16 15:00:00,34.76577104959834,BuildingB,Jan,15
2023-01-16 16:00:00,69.07854311699623,BuildingB,Jan,16
2023-01-16 17:00:00,93.27446811455386,BuildingB,Jan,17
2023-01-16 18:00:00,38.110632700410086,BuildingB,Jan,18
2023-01-16 19:00:00,43.965254250708746,BuildingB,Jan,19
2023-01-16 20:00:00,57.84322822912225,BuildingB,Jan,20
2023-01-16 21:00:00,56.64285502367182,BuildingB,Jan,21
2023-01-16 22:00:00,25.226325375160062,BuildingB,Jan,22
2023-01-16 23:00:00,94.08410113143285,BuildingB,Jan,23
2023-01-17 00:00:00,18.508466585053267,BuildingB,Jan,0
2023-01-17 01:00:00,74.24266903904072,BuildingB,Jan,1
2023-01-17 02:00:00,44.249519748052926,BuildingB,Jan,2
2023-01-17 03:00:00,26.70617575988333,BuildingB,Jan,3
2023-01-17 04:00:00,62.57203918756596,BuildingB,Jan,4
2023-01-17 05:00:00,44.81468585670019,BuildingB,Jan,5
2023-01-17 06:00:00,95.51904554930856,BuildingB,Jan,6
2023-01-17 07:00:00,55.72688178957026,BuildingB,Jan,7
2023-01-17 08:00:00,48.47187736530091,BuildingB,Jan,8
2023-01-17 09:00:00,24.641465249336328,BuildingB,Jan,9
2023-01-17 10:00:00,19.89689688102326,BuildingB,Jan,10
2023-01-17 11:00:00,18.33836235028821,BuildingB,Jan,11
2023-01-17 12:00:00,49.80596701230672,BuildingB,Jan,12
2023-01-17 13:00:00,67.6302344169651,BuildingB,Jan,13
2023-01-17 14:00:00,65.6669988179057,BuildingB,Jan,14
2023-01-17 15:00:00,72.70507642479012,BuildingB,Jan,15
2023-01-17 16:00:00,75.86985419520805,BuildingB,Jan,16
2023-01-17 17:00:00,46.68158255900483,BuildingB,Jan,17
2023-01-17 18:00:00,93.86076238805444,BuildingB,Jan,18
2023-01-17 19:00:00,51.459289062755765,BuildingB,Jan,19
2023-01-17 20:00:00,91.13463106041851,BuildingB,Jan,20
2023-01-17 21:00:00,35.877107925664546,BuildingB,Jan,21
2023-01-17 22:00:00,64.11327455993096,BuildingB,Jan,22
2023-01-17 23:00:00,68.03593366855131,BuildingB,Jan,23
2023-01-18 00:00:00,74.75917668775061,BuildingB,Jan,0
2023-01-18 01:00:00,53.208978575373074,BuildingB,Jan,1
2023-01-18 02:00:00,94.34681103353648,BuildingB,Jan,2
2023-01-18 03:00:00,20.79457320131867,BuildingB,Jan,3
2023-01-18 04:00:00,87.45969386878363,BuildingB,Jan,4
2023-01-18 05:00:00,27.609145779749078,BuildingB,Jan,5
2023-01-18 06:00:00,37.65857712827578,BuildingB,Jan,6
2023-01-18 07:00:00,26.70613312592252,BuildingB,Jan,7
2023-01-18 08:00:00,49.74383854608786,BuildingB,Jan,8
2023-01-18 09:00:00,13.871512341723609,BuildingB,Jan,9
2023-01-18 10:00:00,71.93976195048899,BuildingB,Jan,10
2023-01-18 11:00:00,31.53546957548648,BuildingB,Jan,11
2023-01-18 12:00:00,95.0547923937404,BuildingB,Jan,12
2023-01-18 13:00:00,75.79448227475363,BuildingB,Jan,13
2023-01-18 14:00:00,25.863711071924936,BuildingB,Jan,14
2023-01-18 15:00:00,17.621966977241705,BuildingB,Jan,15
2023-01-18 16:00:00,24.80983125082226,BuildingB,Jan,16
2023-01-18 17:00:00,52.81333470547926,BuildingB,Jan,17
2023-01-18 18:00:00,23.09100640013377,BuildingB,Jan,18
2023-01-18 19:00:00,90.95975064202048,BuildingB,Jan,19
2023-01-18 20:00:00,68.45762336754535,BuildingB,Jan,20
2023-01-18 21:00:00,44.73285124191866,BuildingB,Jan,21
2023-01-18 22:00:00,75.68317447730482,BuildingB,Jan,22
2023-01-18 23:00:00,95.59114337891964,BuildingB,Jan,23
2023-01-19 00:00:00,28.93581797117397,BuildingB,Jan,0
2023-01-19 01:00:00,98.46247876735612,BuildingB,Jan,1
2023-01-19 02:00:00,32.695191199964114,BuildingB,Jan,2
2023-01-19 03:00:00,30.50077722650469,BuildingB,Jan,3
2023-01-19 04:00:00,89.07482851876857,BuildingB,Jan,4
2023-01-19 05:00:00,23.134984945077026,BuildingB,Jan,5
2023-01-19 06:00:00,23.52052764704249,BuildingB,Jan,6
2023-01-19 07:00:00,80.10395272908575,BuildingB,Jan,7
2023-01-19 08:00:00,81.58293081543002,BuildingB,Jan,8
2023-01-19 09:00:00,59.30193706214549,BuildingB,Jan,9
2023-01-19 10:00:00,34.99456723870598,BuildingB,Jan,10
2023-01-19 11:00:00,50.709045132331056,BuildingB,Jan,11
2023-01-19 12:00:00,84.13461130236341,BuildingB,Jan,12
